EV,MW,DIST,WA_AMP
177,4.95,221.2,37.2100736265
177,4.95,67.9,271.193452658
177,4.95,208.0,79.2416846191
177,4.95,615.4,2.65704725707
177,4.95,206.8,23.2163087088
177,4.95,740.4,1.67445312658
177,4.95,274.0,5.23550730871
177,4.95,126.0,29.2800010696
177,4.95,406.0,7.43261014775
178,4.95,275.1,32.7802430545
178,4.95,68.1,49.5856782296
178,4.95,315.2,15.5206492561
178,4.95,83.6,40.881568299
178,4.95,384.9,7.61434554582
178,4.95,635.4,2.99400409036
178,4.95,563.1,10.3951448977
178,4.95,301.7,7.70656087983
178,4.95,311.1,10.562228533
178,4.95,322.8,6.07469302912
178,4.95,207.3,81.0789200457
178,4.95,130.8,96.8900107748
178,4.95,54.3,378.347887796
178,4.95,326.4,9.863541095
178,4.95,59.4,93.8385139597
178,4.95,194.3,26.8437350922
178,4.95,170.5,74.0355997832
178,4.95,287.9,32.9134000373
178,4.95,152.9,181.636159206
178,4.95,248.3,13.174969178
178,4.95,163.5,121.904722438
178,4.95,142.9,62.3757775054
178,4.95,140.7,38.0661000477
179,4.95,174.5,51.8565601373
179,4.95,135.5,100.753650088
179,4.95,371.7,12.6298384922
179,4.95,254.7,31.1009828485
179,4.95,204.2,26.6778155521
179,4.95,229.5,32.9136847344
179,4.95,283.0,29.8033441589
179,4.95,279.8,23.1541329474
179,4.95,87.0,100.734995947
179,4.95,109.4,101.058056282
179,4.95,793.4,1.70580257815
179,4.95,136.6,34.6116049193
180,5.0,105.5,74.0196913196
180,5.0,324.7,13.9329024462
180,5.0,422.6,7.02423577679
180,5.0,45.0,504.834100298
180,5.0,353.9,14.5927854482
180,5.0,32.5,118.657133553
180,5.0,459.9,4.51232783206
180,5.0,115.9,122.52276973
180,5.0,45.1,531.082240893
180,5.0,276.3,39.1825490306
180,5.0,220.9,25.6980027473
180,5.0,148.0,242.049482149
180,5.0,30.9,683.857060761
180,5.0,174.8,85.8726406256
180,5.0,148.7,60.9189179775
180,5.0,177.5,60.4218045567
180,5.0,114.9,48.927837299
180,5.0,586.8,6.54003723608
180,5.0,416.9,10.3718090012
180,5.0,207.8,94.5174830896
180,5.0,256.4,11.8861912758
181,5.0,100.5,28.432014608
181,5.0,515.8,3.24750807663
181,5.0,186.6,40.6923596185
181,5.0,558.3,3.60426678043
181,5.0,169.2,63.2401721672
181,5.0,102.2,50.50943157
181,5.0,318.0,21.6365404318
181,5.0,56.5,133.037087435
181,5.0,71.3,77.5706228227
181,5.0,227.1,65.5865448089
181,5.0,647.0,1.95544409943
181,5.0,552.6,1.14117409778
182,5.0,307.5,31.7395537974
182,5.0,70.4,59.4895511037
182,5.0,135.1,121.197708096
182,5.0,132.9,34.9335423398
182,5.0,239.9,17.0842510129
182,5.0,175.7,31.4216631033
182,5.0,40.4,441.128957039
182,5.0,315.8,49.601398433
183,5.05,662.4,3.50285535751
183,5.05,251.0,35.3197517981
183,5.05,155.2,151.107159486
183,5.05,244.8,20.0129098863
184,5.05,90.0,29.2769713286
184,5.05,167.8,132.748780086
184,5.05,109.0,211.648391003
184,5.05,150.8,86.5725588402
184,5.05,150.5,51.2713634125
184,5.05,351.8,11.5014464767
184,5.05,288.1,127.234830996
184,5.05,286.4,19.1908237896
184,5.05,296.2,27.276514083
184,5.05,752.1,4.55967939352
184,5.05,226.6,119.878183167
184,5.05,445.4,2.34232361684
184,5.05,100.4,66.4724994532
184,5.05,647.4,12.4080120104
184,5.05,193.1,80.0024815236
184,5.05,496.5,5.00504850211
184,5.05,418.2,8.44827305789
184,5.05,142.5,86.6566287796
184,5.05,364.4,52.7483398575
184,5.05,118.1,75.2231080734
184,5.05,508.7,5.500873324
185,5.05,787.2,0.990264725474
185,5.05,82.5,47.8710487863
185,5.05,264.9,13.717368743
185,5.05,323.7,26.8825457326
185,5.05,84.2,107.219097867
185,5.05,560.6,5.80176700791
185,5.05,172.3,32.4194386658
185,5.05,127.7,84.0823398183
185,5.05,225.9,30.1215721695
185,5.05,318.0,12.0903176799
185,5.05,211.5,19.3124268303
185,5.05,470.4,4.4387204662
185,5.05,241.8,19.9237320725
185,5.05,543.0,3.88493381993
185,5.05,61.9,293.50623611
185,5.05,312.9,25.579248666
185,5.05,759.4,4.42615984162
185,5.05,382.0,6.09476494021
185,5.05,725.8,2.29119671479
185,5.05,192.2,116.9182974
185,5.05,140.6,33.3351964007
185,5.05,101.7,26.9588516973
185,5.05,20.9,587.711679879
185,5.05,605.3,2.25995658291
185,5.05,110.5,79.7008041094
186,5.1,296.1,27.3137550491
186,5.1,616.3,6.41397699835
186,5.1,209.2,44.2991844173
186,5.1,112.1,84.8593600163
186,5.1,170.4,35.7339020436
186,5.1,94.4,74.2123331468
186,5.1,30.1,635.558195624
186,5.1,543.7,3.52929334152
186,5.1,146.7,316.053490223
186,5.1,211.1,33.5390417709
186,5.1,465.0,10.5424466595
186,5.1,185.4,162.664825052
186,5.1,158.1,232.660754613
186,5.1,466.2,17.9338424304
186,5.1,84.6,131.782673284
186,5.1,274.4,31.519772646
186,5.1,70.6,177.712033021
186,5.1,313.4,12.4973343572
186,5.1,69.6,84.9327511073
186,5.1,99.9,99.8950316099
186,5.1,126.2,32.526742042
186,5.1,112.2,46.4858111476
186,5.1,119.1,165.296355734
186,5.1,579.7,17.1602948049
186,5.1,287.6,18.3497894278
187,5.1,465.7,10.3329760252
187,5.1,204.6,216.788820918
187,5.1,55.1,86.7075067811
187,5.1,393.9,3.18552934114
187,5.1,215.5,98.9743686166
187,5.1,112.6,137.543983854
187,5.1,165.3,69.7256298703
187,5.1,116.7,107.06420149
187,5.1,528.1,10.0672533506
187,5.1,187.7,150.448623825
187,5.1,755.0,3.01076901102
187,5.1,86.4,71.0514665809
187,5.1,108.5,134.513884481
187,5.1,272.9,27.9380585951
187,5.1,309.2,12.8970692655
187,5.1,156.8,40.8906134774
187,5.1,119.7,100.368565396
187,5.1,15.1,1120.97229766
187,5.1,321.5,41.8097387615
187,5.1,229.9,60.7201294192
188,5.1,69.2,93.5498822181
188,5.1,682.5,5.52202716225
188,5.1,173.5,223.850256092
188,5.1,579.2,10.5306659817
188,5.1,488.7,7.03292060783
188,5.1,113.5,230.965146624
188,5.1,159.1,73.8311669756
188,5.1,137.2,74.213420507
188,5.1,197.2,43.3349928684
188,5.1,513.1,7.88321965221
188,5.1,247.1,30.4300765307
188,5.1,93.4,266.90677443
188,5.1,410.4,7.82158882447
188,5.1,34.0,569.564887546
188,5.1,646.3,3.77087197995
188,5.1,401.6,24.6358263577
188,5.1,101.3,40.8863763451
189,5.15,168.8,60.2123732444
189,5.15,131.6,40.2057998158
189,5.15,262.8,49.5711059823
189,5.15,125.3,163.956290351
189,5.15,152.3,160.213097601
189,5.15,74.3,280.918250821
189,5.15,418.4,12.2049090105
189,5.15,612.1,3.93098815309
190,5.15,92.9,51.8686353362
190,5.15,287.0,38.9275363654
190,5.15,84.5,162.582541527
190,5.15,262.2,30.3787363946
190,5.15,337.9,22.0700387313
190,5.15,42.5,371.361790041
190,5.15,140.2,67.3500806003
190,5.15,131.1,59.63391354
190,5.15,118.9,51.9463234437
190,5.15,221.1,45.4320922671
190,5.15,289.4,26.4120538841
190,5.15,391.3,15.2499437859
190,5.15,162.8,191.451805824
190,5.15,408.1,6.4262277821
190,5.15,245.3,29.1327208918
190,5.15,412.5,6.87463126885
190,5.15,346.9,23.6656021243
190,5.15,613.9,3.56776269962
190,5.15,781.6,4.23024829742
190,5.15,25.4,958.677176319
190,5.15,39.9,437.765953511
190,5.15,44.6,428.878584876
190,5.15,47.6,253.221411857
190,5.15,270.2,18.25254018
190,5.15,260.4,28.3924600865
190,5.15,369.1,14.0653135814
190,5.15,492.0,10.5662190797
191,5.15,384.4,47.3800710813
191,5.15,33.6,1435.64718361
191,5.15,294.5,66.3260679838
191,5.15,112.0,283.912792994
191,5.15,150.6,49.8587776655
191,5.15,236.6,133.444959422
191,5.15,305.7,17.1685721054
192,5.2,520.4,9.9003732951
192,5.2,128.0,264.871673879
192,5.2,55.8,140.499689698
192,5.2,229.3,25.9529400276
192,5.2,313.2,37.2949305553
192,5.2,633.2,1.88960390582
192,5.2,173.1,120.97058453
192,5.2,29.2,657.048315493
192,5.2,315.8,26.794051602
192,5.2,307.5,45.892992161
192,5.2,40.1,263.191987609
192,5.2,635.0,7.32584251938
192,5.2,392.1,18.9560782477
192,5.2,114.1,163.377442929
192,5.2,355.2,16.6524402885
192,5.2,200.2,99.5182278135
192,5.2,171.0,157.396708546
192,5.2,350.2,21.9848695494
193,5.2,799.6,7.62904458643
193,5.2,152.7,117.149524719
193,5.2,141.0,60.3946447204
193,5.2,84.7,256.769006886
193,5.2,208.4,45.9794900772
193,5.2,75.4,58.2025284921
193,5.2,378.9,44.957781349
193,5.2,308.2,21.9392962519
193,5.2,106.4,29.8588519526
193,5.2,128.4,30.9288304828
193,5.2,169.4,88.0718044623
193,5.2,323.3,20.3366362075
193,5.2,91.8,111.704601138
194,5.2,71.4,69.9544578797
194,5.2,578.8,6.76269840458
194,5.2,128.0,112.269240355
194,5.2,339.1,21.9797164375
194,5.2,128.6,112.457319073
194,5.2,225.5,51.4162784952
194,5.2,151.7,71.1978071906
194,5.2,72.4,85.1060218061
194,5.2,101.7,150.490857031
194,5.2,560.8,13.8183082846
194,5.2,94.9,79.4252302161
194,5.2,75.9,176.922452595
194,5.2,360.0,75.2741857638
194,5.2,336.9,13.2653493443
194,5.2,133.6,110.876816374
194,5.2,626.0,4.36814886221
194,5.2,143.0,241.446666009
195,5.25,448.0,19.3956957196
195,5.25,300.1,32.6465060262
195,5.25,150.6,103.355085994
195,5.25,223.7,77.084602622
195,5.25,131.4,160.083110888
195,5.25,64.4,188.075325223
195,5.25,175.5,393.773367382
195,5.25,264.9,60.4080749013
195,5.25,206.1,128.288400219
195,5.25,98.8,272.880208177
195,5.25,360.3,9.86387217688
195,5.25,54.4,289.970530583
195,5.25,383.6,31.0038308037
195,5.25,206.0,95.4372151238
195,5.25,98.9,125.873906276
195,5.25,106.0,198.202515583
195,5.25,522.7,4.46982820404
195,5.25,732.2,3.47383278529
196,5.25,186.1,185.464060725
196,5.25,294.5,51.1108526328
196,5.25,346.9,26.359066535
196,5.25,74.9,286.94371184
196,5.25,115.5,184.67538744
196,5.25,164.7,88.4243299905
196,5.25,84.0,108.015690055
196,5.25,228.4,46.2341084458
196,5.25,218.7,66.34045815
196,5.25,24.7,2031.86357829
196,5.25,25.6,1340.74287371
196,5.25,684.0,8.98743016859
196,5.25,193.8,180.985076845
196,5.25,275.7,41.6117027275
196,5.25,144.6,32.6052538799
196,5.25,136.5,141.959186644
196,5.25,157.7,72.7469413765
197,5.25,96.4,106.404423123
197,5.25,326.2,33.2455879291
197,5.25,91.6,261.193048881
197,5.25,194.5,97.8122484097
197,5.25,41.2,542.748918731
197,5.25,504.4,3.03711133176
197,5.25,63.4,287.090415994
197,5.25,153.4,79.1883862457
197,5.25,129.8,82.6362630237
197,5.25,253.9,34.9506113107
197,5.25,51.5,242.04433822
197,5.25,139.4,197.547743518
197,5.25,431.5,50.52814619
197,5.25,277.2,48.415122629
197,5.25,724.8,1.76729343672
197,5.25,374.0,28.704757322
198,5.3,497.4,14.2419753431
198,5.3,352.3,32.8172067508
198,5.3,253.2,67.111303003
198,5.3,110.0,79.4493975665
198,5.3,375.9,16.6327363964
198,5.3,171.8,59.5505888239
198,5.3,43.9,502.129151354
198,5.3,479.7,5.72265834982
198,5.3,203.3,73.534997804
198,5.3,194.9,256.140316841
198,5.3,117.7,172.521938014
198,5.3,589.6,12.6903812602
198,5.3,41.9,400.959006743
198,5.3,67.7,159.576563488
198,5.3,134.2,85.1394061707
198,5.3,106.4,165.593036252
198,5.3,81.4,106.828587995
199,5.3,67.4,184.573655815
199,5.3,84.7,190.853335228
199,5.3,150.8,195.890929673
199,5.3,102.5,146.863499572
199,5.3,601.4,17.1610077426
199,5.3,102.2,126.694783658
199,5.3,440.9,9.97714583806
199,5.3,173.5,57.4081032552
199,5.3,196.1,198.469490032
199,5.3,205.8,64.5777113802
199,5.3,174.7,190.214634878
200,5.3,171.2,106.125408271
200,5.3,422.8,12.841310412
200,5.3,77.4,135.412711175
200,5.3,66.6,170.724691317
200,5.3,76.0,185.673977692
200,5.3,166.6,524.983577123
200,5.3,612.4,20.875566882
200,5.3,177.2,43.7943169295
200,5.3,42.0,574.309686994
200,5.3,83.5,81.8315908163
200,5.3,562.7,15.2156624147
200,5.3,296.7,40.7243536788
200,5.3,439.5,13.0681107642
200,5.3,79.4,103.105379453
201,5.35,25.3,1097.20971935
201,5.35,162.1,155.046001527
201,5.35,114.6,172.992707611
201,5.35,70.7,1197.54972051
201,5.35,204.6,76.0273527188
201,5.35,467.4,8.63000000592
201,5.35,220.4,90.0603749352
201,5.35,126.5,130.071955394
201,5.35,131.6,182.223429708
201,5.35,118.9,134.566572245
201,5.35,94.8,155.157715522
201,5.35,88.8,110.106843971
201,5.35,92.2,147.555281257
202,5.35,122.3,159.020956353
202,5.35,626.7,10.2775239438
202,5.35,99.4,123.431673344
202,5.35,145.0,397.308076737
202,5.35,131.9,93.1746131444
202,5.35,795.2,4.04420081004
202,5.35,351.6,21.9798790482
202,5.35,179.4,94.4312952948
202,5.35,640.1,9.67118608607
202,5.35,616.5,7.61654789412
202,5.35,569.9,24.8895736247
202,5.35,299.0,87.1014537697
202,5.35,218.6,83.2832639566
202,5.35,315.2,34.6480488776
202,5.35,172.2,236.462811245
202,5.35,76.5,198.609838275
202,5.35,485.7,7.8634070398
202,5.35,104.4,434.502134365
202,5.35,442.5,27.5891013631
202,5.35,101.9,68.5441848835
202,5.35,267.8,20.9683224192
203,5.35,86.3,204.709844983
203,5.35,101.1,162.673664781
203,5.35,73.1,304.222804881
203,5.35,83.3,84.6458433126
203,5.35,81.0,80.80285409
203,5.35,236.7,77.5573264235
203,5.35,180.1,135.146650142
203,5.35,300.0,26.0066617177
203,5.35,262.0,84.4653605951
203,5.35,120.1,237.564948419
203,5.35,518.6,14.7957867095
203,5.35,73.6,160.356294079
203,5.35,278.6,39.7062101005
203,5.35,47.1,163.163685166
203,5.35,411.5,21.5450545216
203,5.35,147.4,276.087563905
203,5.35,520.2,10.3262596578
203,5.35,83.7,101.482846183
203,5.35,351.8,19.6211806199
203,5.35,189.8,44.2157856441
203,5.35,197.0,147.515812514
203,5.35,145.9,340.14352515
203,5.35,165.1,146.035017512
203,5.35,112.3,375.139875096
203,5.35,132.6,337.349558476
203,5.35,61.1,1104.16303106
203,5.35,208.9,109.15672146
203,5.35,54.4,738.259529192
203,5.35,53.7,386.501552602
203,5.35,89.7,76.4080083031
204,5.4,668.1,3.15234797608
204,5.4,220.6,42.416282236
204,5.4,68.3,401.733691576
204,5.4,95.3,141.667387463
204,5.4,174.7,109.684704468
204,5.4,155.0,166.282417577
204,5.4,286.6,60.661599698
204,5.4,199.7,264.819859656
204,5.4,35.3,1352.23763488
204,5.4,58.2,419.157752126
204,5.4,650.4,5.50493877143
204,5.4,163.6,511.854756044
204,5.4,381.4,10.750567395
204,5.4,586.2,5.00587268183
204,5.4,624.7,8.87701810575
204,5.4,168.4,168.664823413
204,5.4,789.1,3.07190449723
204,5.4,586.3,9.29863142805
204,5.4,58.5,142.469438074
205,5.4,401.4,8.69426892112
205,5.4,185.1,123.361821861
205,5.4,418.2,21.3394349462
205,5.4,251.2,104.00098553
205,5.4,71.5,314.013117017
205,5.4,200.5,159.48126747
205,5.4,178.7,122.330618432
205,5.4,208.6,64.6087335363
205,5.4,57.0,448.883291634
205,5.4,195.8,153.457926022
205,5.4,416.8,50.889926869
205,5.4,71.7,296.095592946
205,5.4,46.7,1085.77736511
206,5.4,482.1,5.42958315977
206,5.4,176.9,385.345811658
206,5.4,159.0,219.180326872
206,5.4,137.3,148.953001528
206,5.4,79.1,273.832324091
206,5.4,248.9,58.5703314056
206,5.4,464.4,24.2289502108
206,5.4,55.2,218.258186216
206,5.4,169.5,195.258167704
206,5.4,266.2,65.2508987179
206,5.4,160.5,134.838569479
206,5.4,315.0,42.2366248181
206,5.4,549.7,2.9365356971
206,5.4,268.0,65.0023401994
206,5.4,450.9,23.0970660516
206,5.4,263.3,70.7625661735
206,5.4,562.1,17.1459522041
206,5.4,48.1,247.797941577
206,5.4,445.2,12.6950753463
206,5.4,201.0,285.954631526
206,5.4,406.6,15.8233722591
206,5.4,80.4,244.281651444
206,5.4,129.2,84.8862226345
206,5.4,270.1,26.0406787425
206,5.4,140.4,170.262406906
206,5.4,453.6,25.2047842053
206,5.4,168.3,619.913445195
206,5.4,187.6,81.6641728472
206,5.4,457.3,15.5666405504
206,5.4,167.5,237.455653763
206,5.4,264.4,80.0563024307
206,5.4,135.3,322.248163553
206,5.4,224.7,92.0786987053
206,5.4,84.2,63.2740567854
206,5.4,28.5,1007.45666195
206,5.4,228.7,108.429563773
206,5.4,85.0,112.360460293
206,5.4,363.2,83.4142197931
207,5.45,432.5,57.083340641
207,5.45,294.0,87.7254315753
207,5.45,38.7,443.988624603
207,5.45,674.8,6.38813790253
207,5.45,752.9,15.051195899
207,5.45,321.5,44.4335278358
207,5.45,239.2,61.5844514063
207,5.45,174.8,162.976767411
207,5.45,349.2,43.4687734575
207,5.45,128.3,297.453795189
207,5.45,168.0,230.886710711
207,5.45,124.8,64.4012903366
207,5.45,26.6,1109.02381872
207,5.45,558.5,15.048529558
207,5.45,169.2,284.882552941
207,5.45,453.4,10.628513002
207,5.45,52.8,384.396281818
207,5.45,149.6,190.066489176
207,5.45,501.1,24.4123540447
207,5.45,103.2,190.422300149
208,5.45,430.6,27.2953788621
208,5.45,197.1,227.707415009
208,5.45,330.0,57.2526760216
208,5.45,285.4,256.467305825
208,5.45,315.8,70.0366209329
208,5.45,387.5,38.7760789086
208,5.45,99.5,374.558945291
208,5.45,391.9,14.4768872467
208,5.45,589.5,17.5153610969
208,5.45,52.7,495.220332653
208,5.45,495.0,16.1751431682
208,5.45,228.0,146.06139842
208,5.45,122.4,613.579147559
208,5.45,508.0,20.6236804768
208,5.45,80.0,515.540554566
208,5.45,177.1,272.586419543
208,5.45,276.3,100.153067601
208,5.45,193.0,66.0112262247
208,5.45,273.2,47.2422086607
208,5.45,430.8,13.8967643008
208,5.45,445.8,12.7316808554
208,5.45,243.7,84.2676762298
209,5.45,563.1,16.9851862645
209,5.45,150.8,177.097741781
209,5.45,256.9,53.0022883582
209,5.45,178.2,299.225128518
209,5.45,462.6,48.65426967
209,5.45,57.0,604.398975989
209,5.45,313.3,70.2301254708
209,5.45,165.1,287.715737676
209,5.45,115.1,65.0258493295
209,5.45,153.8,258.495774499
209,5.45,70.1,137.095404826
209,5.45,749.7,12.3897590076
209,5.45,79.1,389.888809069
209,5.45,493.4,9.29136175248
209,5.45,108.6,369.123062051
209,5.45,72.7,271.421583091
209,5.45,68.6,238.626885151
209,5.45,428.6,17.0433589293
209,5.45,230.7,49.718191629
209,5.45,76.8,142.245875438
209,5.45,198.9,136.449322657
209,5.45,87.5,174.833145389
209,5.45,368.5,32.9697601907
209,5.45,480.9,14.980060926
209,5.45,161.7,119.132526283
209,5.45,63.2,180.90256477
210,5.5,159.1,142.247733739
210,5.5,598.4,8.44888525376
210,5.5,347.1,40.5964392801
210,5.5,490.8,25.1088789586
210,5.5,322.7,53.7537421553
210,5.5,419.1,23.6233527203
210,5.5,217.7,206.930857412
210,5.5,547.9,5.17111838249
210,5.5,85.9,192.51883839
210,5.5,708.2,14.2791115112
210,5.5,72.2,83.7814225302
210,5.5,618.2,7.33339910284
210,5.5,504.9,45.4330627159
210,5.5,27.4,2616.88857494
210,5.5,400.3,40.0696727706
210,5.5,687.1,5.81390381158
210,5.5,40.1,677.985664628
210,5.5,276.0,81.5445936709
210,5.5,42.5,521.544289736
210,5.5,222.7,101.157134331
210,5.5,272.9,35.362028541
211,5.5,87.7,284.091807075
211,5.5,429.2,14.7574582238
211,5.5,291.4,44.2023197117
211,5.5,545.7,6.77869208226
211,5.5,203.3,212.459223684
211,5.5,277.1,55.8157748625
211,5.5,228.2,86.0145158653
211,5.5,677.6,16.7954928283
211,5.5,115.8,377.081781689
211,5.5,106.4,200.062125147
211,5.5,239.0,42.8597792667
211,5.5,60.7,269.115393522
211,5.5,217.6,62.3754198306
211,5.5,174.1,277.133390841
211,5.5,120.6,137.348861815
211,5.5,229.8,94.8530396381
211,5.5,93.7,239.443824774
211,5.5,37.2,394.381640483
211,5.5,208.2,221.339207535
211,5.5,250.3,71.9541311723
211,5.5,533.9,34.8395697286
211,5.5,375.5,37.0308734782
211,5.5,121.6,249.670311887
211,5.5,139.2,90.9605396859
211,5.5,331.5,36.8909420408
212,5.5,624.5,7.88741801878
212,5.5,128.5,121.299187958
212,5.5,87.7,537.226803196
212,5.5,298.9,219.40144175
212,5.5,644.8,23.8176399753
212,5.5,356.2,28.7757490097
212,5.5,687.9,9.41284412468
212,5.5,77.2,255.387996672
212,5.5,71.0,140.990643397
212,5.5,525.8,17.7968488698
212,5.5,124.0,261.524622467
212,5.5,397.3,48.2661896753
212,5.5,219.1,152.616939183
