EVENT,GAID,LON,LAT,DEP,OMAG,OMAG_TYPE,MB,BRUNE_MAG,BRUNE_MAG_STD,STRESS_DROP,LOG_STRESS_DROP_STD,CORN_FREQ,CORN_FREQ_STD,NRECS,FMIN,FMAX,QUALITY,ML2800,ML2080,DOMAIN
2022-12-11T14:34:49.181000Z,ga2022yiouyy,125.9933701,-31.72974968,10,4.64633172,ML,nan,4.527159039,0.167038092,3.094433153,0.671792047,1.355064559,0.933122612,111,0.5,8,1,5.081,4.993,CBGZ
2022-12-27T23:10:56.021000Z,ga2022zmpnoh,139.590744,-38.0320549,10,3.83298129,ML,nan,3.874101974,0.134627171,1.123219006,0.398612952,2.050137384,0.846897619,19,0.8,10,1,4.031,3.932,EBGZ
2023-01-05T05:12:18.758000Z,ga2023ahtgqs,118.3057861,-33.77495956,5,4.53027926,ML,nan,4.252074428,0.261892928,1.697132215,0.549524888,1.52246441,0.995249333,121,0.4,8,1,4.607,4.51,CBGZ
2023-02-05T00:39:57.733000Z,ga2023cmhtgf,117.0835648,-33.36898804,5.59447384,4.10779838,ML,nan,4.239359938,0.315845677,0.865316397,0.61949046,1.234214979,1.026959946,114,0.2,10,1,4.336,4.237,CBGZ
2023-03-22T23:23:09.124000Z,ga2023fsqpnw,139.5921173,-32.78533173,8.7669878,4.72017277,ML,nan,4.385555915,0.121382808,7.66850836,0.502614094,2.158430876,1.099274893,43,0.5,10,1,4.799,4.705,NCBM
2023-04-17T09:02:57.386000Z,ga2023hngzeb,120.23349,-18.13127327,10,4.69268914,Mw,nan,5.013966861,0.281852002,37.86901437,0.699310582,1.782886544,1.421254351,113,0.2,8,1,5.23,5.137,CBGZ
2023-05-12T18:20:10.079000Z,ga2023jhwpkg,120.1839447,-18.20827293,10,4.16722795,ML,nan,4.072935887,0.190420595,2.190214227,0.542838221,2.037229981,1.118320433,12,0.9,10,1,4.274,4.181,CBGZ
2023-05-28T13:41:51.652000Z,ga2023kkwzpi,144.8484344,-37.55506134,2.02451205,3.84561155,ML,nan,3.946442651,0.198016132,1.728473973,0.476589423,2.177770413,1.561104945,32,0.6,10,1,3.964,3.875,NCBM
2023-06-07T12:13:06.231000Z,ga2023lddhxf,147.0039215,-16.76450348,9.87401295,4.23642048,ML,nan,4.569151313,0.120437754,0.294911736,0.421728093,0.589749389,0.221788441,14,0.03,5,1,4.273,4.176,EBGZ
2023-06-29T15:32:43.482000Z,ga2023mrtxhp,146.312973,-37.50204468,7.44275332,4.5803744,ML,nan,4.495890249,0.19400054,2.822911696,0.601130308,1.362384761,1.080337172,50,0.4,8,1,4.684,4.598,NCBM
2023-07-12T14:08:31.784000Z,ga2023npnogk,122.4006424,-32.55060959,10,3.57530034,ML,nan,3.488241589,0.226483032,9.332416982,0.684288567,6.474750753,3.648906114,64,1,15,1,3.993,3.888,CBGZ
2023-08-05T21:34:42.237000Z,ga2023pidtuh,118.2907791,-33.80443192,5,4.96665012,Mw,nan,5.016863893,0.232441564,7.610354297,0.602004696,1.040835627,0.707681385,125,0.03,6,1,5.566,5.473,CBGZ
2023-09-02T08:49:10.208000Z,ga2023rgostj,117.0568695,-33.34043503,5,3.582101,ML,nan,3.780896844,0.221836424,0.698526811,0.611551084,1.948162034,1.364043366,87,0.5,12,1,3.878,3.776,CBGZ
2023-09-08T14:25:03.988000Z,ga2023rsafen,150.7327881,-34.15309906,2.38602567,3.5399159,ML,nan,3.784816093,0.328150472,0.227228981,0.430355429,1.33380497,1.15573038,17,0.8,9,1,3.542,3.445,NCBM
2023-10-21T15:11:07.680000Z,ga2023uszzah,143.5066528,-38.69179535,10,4.72569252,Mw,nan,5.058416178,0.225297474,0.850410596,0.410585804,0.477911267,0.245757457,72,0.03,6,1,5.078,4.995,EBGZ
2023-10-21T18:44:29.333000Z,ga2023uthawn,143.5280914,-38.6981926,10,3.5591672,ML,nan,3.338162619,0.103023676,0.265296375,0.304250863,2.348775995,0.893164931,7,1,10,1,3.302,3.208,EBGZ
2023-10-23T02:17:37.660000Z,ga2023uvrufo,143.5210419,-38.7157135,10,3.71616928,ML,nan,3.799533247,0.183892095,0.191521744,0.536845121,1.238754398,0.936153108,10,0.8,8,1,3.732,3.646,EBGZ
2023-10-24T12:38:04.991000Z,ga2023uyibtz,147.1536102,-29.1205368,10,3.91437764,ML,nan,3.893754801,0.161803595,5.352236356,0.543217255,3.372719042,2.498699226,21,0.8,10,1,4.021,3.929,NCBM
2024-01-07T03:37:12.363000Z,ga2024alhomu,127.5232697,-17.41468811,10,4.02581445,ML,nan,4.176580895,0.168493069,1.310784663,0.598570251,1.523698853,1.160218532,21,0.35,7,1,4.438,4.346,CBGZ
2024-01-14T04:46:24.137000Z,ga2024ayfygy,129.5884705,-27.10011101,10,3.68722541,ML,nan,3.44709751,0,1.358406237,0,3.571140507,0,1,1.2,15,0,3.844,3.746,CBGZ
2024-01-15T12:03:20.377000Z,ga2024baqdfq,138.6737213,-33.15229034,5,3.5507283,ML,nan,3.588713752,0.102885263,2.9082962,0.554868858,3.910225529,2.092604933,10,1,10,1,3.648,3.549,NCBM
2024-02-08T13:49:37.456000Z,ga2024csvciy,145.9987335,-38.55813599,10,4.3549784,MLa,nan,4.665992782,0.256595442,0.300470529,0.505632312,0.530823377,0.446528995,42,0.03,8,1,4.391,4.305,EBGZ
2024-02-10T10:20:11.356000Z,ga2024cwfpqv,117.0689392,-33.39330673,5.57184124,3.61392464,MLa,nan,3.712986699,0.152927839,0.131285716,0.381342188,1.206678608,0.480144733,7,0.5,10,1,3.628,3.54,CBGZ
2024-02-22T02:41:57.918000Z,ga2024drrdjb,121.1770935,-30.7330513,5,3.58443833,MLa,nan,3.536483488,0.19374516,0.468051815,0.486720194,2.258752803,1.197402332,10,1.5,12,1,3.689,3.592,CBGZ
2024-02-23T04:53:11.144000Z,ga2024dtrfhv,134.0563507,-19.84101105,10,3.70357812,MLa,nan,3.892508612,0.199227327,1.331084383,0.507518991,2.124026972,1.331889558,11,0.7,10,1,4.105,4.015,CBGZ
2024-02-27T16:04:09.925000Z,ga2024ebwkds,128.2914886,-16.71381378,10,4.16445692,MLa,nan,4.222286103,0.218835724,1.613419545,0.526505082,1.549239366,0.980242786,24,0.4,12,1,4.521,4.429,CBGZ
2024-03-08T09:53:12.547000Z,ga2024ettidu,150.4825745,-33.88016891,6.62210417,3.53705709,MLa,nan,3.518402422,0.126805218,1.923010044,0.43625064,3.693786396,1.378606068,21,0.8,12,1,3.583,3.483,NCBM
2024-03-20T10:07:43.103000Z,ga2024fpunfl,146.3418121,-37.4887619,5.68709278,3.46750228,MLa,nan,3.408622387,0.086421522,0.733111451,0.325221578,3.039190653,1.035624156,10,0.9,8,1,3.43,3.333,NCBM
2024-04-17T06:36:31.571000Z,ga2024hoxvwu,138.6252441,-33.14629745,5,4.09217778,MLa,nan,4.065229414,0.17647287,2.160475513,0.44110201,2.04604044,0.891825101,23,0.6,10,1,4.224,4.129,NCBM
2024-05-22T20:41:54.476000Z,ga2024kcghdy,149.7387238,-34.50011063,10,3.9223923,MLa,nan,3.830610214,0.128834575,2.384937442,0.544722124,2.770339713,1.677068678,23,0.8,10,1,3.99,3.894,NCBM
2024-06-27T00:09:57.918000Z,ga2024motpgn,138.6398163,-31.93810463,10.16324711,3.38239844,MLa,nan,3.437963817,0.097867358,3.56958848,0.378975654,4.980083361,2.002816367,10,0.8,12,1,3.426,3.323,NCBM
2024-06-30T22:52:39.432000Z,ga2024mvzyds,130.7090759,-14.49367619,10,3.64644684,MLa,nan,3.594867424,0.106891278,3.315883323,0.666081545,4.056129749,2.190125196,12,0.9,12,1,3.935,3.838,CBGZ
2024-07-09T00:52:11.822000Z,ga2024nkvsfo,134.6704559,-19.31395721,5.51272488,3.43529849,MLa,nan,3.781170557,0.136185729,0.748263556,0.388442804,1.992715918,0.815476792,8,0.6,8,1,3.945,3.855,CBGZ
2024-07-11T03:39:06.429000Z,ga2024nosrvl,119.0534286,-20.42302895,10,3.86629004,MLa,nan,3.81069321,0.108371367,1.665757428,0.490257532,2.514991096,1.026016599,9,0.8,12,1,3.93,3.837,CBGZ
2024-07-11T06:54:08.965000Z,ga2024nozgtk,118.9391479,-20.39355278,10,3.62596974,MLa,nan,3.499846011,4.84E-05,1.885371232,0.406018633,3.748766791,1.199619693,2,0.8,12,2,3.528,3.426,CBGZ
2024-07-11T06:57:26.351000Z,ga2024nozgtk,118.9391479,-20.39355278,10,3.62596974,MLa,nan,3.37659347,0.036891884,22.864438,0.599152951,9.925885151,5.806291429,4,0.8,12,0,3.531,3.421,CBGZ
2024-07-11T07:32:23.904000Z,ga2024npakwj,118.5826569,-20.37005997,10,3.54376753,MLa,nan,3.386417494,5.71E-07,1.556116578,2.21E-06,4.006985463,9.42E-06,2,0.8,12,2,3.407,3.309,CBGZ
2024-07-20T00:47:35.866000Z,ga2024ofanzc,124.6048279,-30.64818382,10,3.76296597,MLa,nan,3.55215951,0.203001152,8.609523375,0.793176146,5.855883373,3.698570646,110,0.8,12,2,4.148,4.037,CBGZ
2024-08-06T17:48:44.067000Z,ga2024plnsvb,146.3610382,-37.49197388,9.62705612,4.11424901,MLa,nan,4.117310309,0.182043685,3.237908164,0.549717359,2.205187347,1.741040992,45,0.6,12,1,4.328,4.239,NCBM
2024-08-15T09:42:38.851000Z,ga2024qbldwq,117.639,-31.298,2,3.67734035,MLa,nan,3.569280642,0.20392987,0.562344232,0.717896253,2.312275432,1.829371783,115,1,8,1,3.873,3.774,CBGZ
2024-08-16T08:19:52.263000Z,ga2024qdedlf,117.7621231,-31.26776123,5,3.74038408,MLa,nan,3.512508378,0.194736019,0.679848052,0.619972388,2.62963558,1.610403573,114,1,5,1,3.845,3.743,CBGZ
2024-08-18T18:05:38.154000Z,ga2024qhozyo,117.639,-31.298,2,4.40338871,MLa,nan,4.166737491,0.234625001,1.544470874,0.679957442,1.627684768,1.071178996,132,0.6,12,1,4.631,4.538,CBGZ
2024-08-18T18:33:40.605000Z,ga2024qhpydc,117.639,-31.298,2,4.12799282,MLa,nan,3.964273537,0.272072246,1.501035986,0.660531007,2.035507641,1.417389332,129,0.8,12,1,4.459,4.363,CBGZ
2024-08-23T02:01:58.180000Z,ga2024qpnryi,150.869,-32.347,2,4.70225331,Mw,5.14686426,4.964402026,0.20073748,0.909542749,0.417956952,0.544610274,0.286747449,49,0.04,12,1,4.998,4.911,NCBM
2024-08-24T06:31:37.463000Z,ga2024qrsjee,150.869,-32.347,2,4.47702767,Mw,nan,4.732047941,0.178363563,0.74592656,0.289740695,0.666122122,0.271925312,33,0.04,12,1,4.789,4.706,NCBM
2024-09-06T19:58:32.652000Z,ga2024rqpnyt,150.869,-32.347,2,4.45770589,Mw,nan,4.598040202,0.184988753,1.322579873,0.424704762,0.940732914,0.354877663,35,0.04,10,1,4.789,4.703,NCBM
2024-09-08T13:56:05.598000Z,ga2024rtuyxc,145.7339325,-36.86780167,5,3.54679846,MLa,nan,3.416105134,0.085045034,0.610401949,0.38457037,2.834644112,1.004835563,11,1,12,1,3.466,3.371,NCBM
2024-09-09T10:41:50.163000Z,ga2024rvkgwm,121.20961,-30.7041893,5,3.76805046,MLa,nan,4.116944108,0.268995127,0.313258595,0.59850268,1.012763595,0.933778328,156,0.2,12,1,4.06,3.957,CBGZ
2024-09-16T07:39:10.587000Z,ga2024siahqo,138.3460236,-33.24928284,7.46655655,3.55755196,MLa,nan,3.513640264,0.162330167,2.144125482,0.383434954,3.851315271,1.495705636,20,0.7,12,1,3.573,3.473,NCBM
2024-10-02T07:06:26.237000Z,ga2024tlivnb,117.639,-31.298,2.11290264,3.94510087,MLa,nan,3.798528689,0.227735267,0.477995638,0.659247646,1.68224574,1.366828891,134,0.6,12,1,4.027,3.933,CBGZ
2024-10-08T08:31:28.767000Z,ga2024twlzxn,146.3475494,-43.7817688,10,4.0448399,MLa,nan,4.083564632,0.024512857,9.578596371,0.489069541,3.291021952,1.565649705,3,0.6,12,1,4.282,4.184,NCBT
2024-10-20T23:27:24.429000Z,ga2024utqkrj,136.0754852,-28.4962635,9.33562756,4.05313353,MLa,nan,3.854586008,0.223991023,0.587667376,0.318760319,1.689519961,0.757830972,10,0.7,12,1,4.087,3.999,CBGZ
2024-11-12T01:12:56.570000Z,ga2024widwze,150.869,-32.347,2,4.13961818,MLa,nan,4.18466573,0.241870313,1.271217306,0.449587167,1.494237178,0.817129363,32,0.8,12,1,4.246,4.156,NCBM
2024-11-14T02:45:31.770000Z,ga2024wlyktc,115.0707474,-35.27514267,10,4.01974296,MLa,nan,4.186566028,0.312604086,1.768750185,0.716507476,1.664504433,1.445234933,75,0.7,10,1,4.336,4.244,EBGZ
2025-01-04T03:50:55.376000Z,ga2025afuvrm,141.9963379,-31.53653717,10,4.00986122,MLa,nan,4.081225339,0.148557478,6.693097954,0.453936475,2.928254785,1.507103178,25,0.5,12,1,4.319,4.229,NCBM
2025-01-07T03:22:31.736000Z,ga2025alhbvf,125.2002029,-11.34694672,10,4.37705616,MLa,nan,4.186562233,0.141654991,22.35936636,0.578424496,3.877494452,2.462537038,12,0.8,12,1,4.64,4.542,EBGZ
2025-01-11T02:52:44.841000Z,ga2025asozrs,138.71,-32.02,10,4.47363158,Mw,nan,4.882106507,0.214756977,6.557086965,0.403333455,1.15663465,0.66587755,24,0.04,10,1,4.975,4.885,NCBM
2025-01-19T03:12:13.349000Z,ga2025bhhlmw,117.0794144,-31.63218498,5,3.72898535,MLa,nan,3.639591065,0,2.43543316,0,3.475967253,0,1,0.05,12,1,3.882,3.77,CBGZ
2025-01-19T03:12:13.470000Z,ga2025bhhlmw,117.0794144,-31.63218498,5,3.72898535,MLa,nan,3.598815452,0.16600211,6.607437624,0.792659284,5.080998915,3.968784569,105,0.8,12,1,4.208,4.098,CBGZ
2025-01-23T23:01:17.250000Z,ga2025bqdtqo,115.4485779,-19.46229744,10,4.62040648,MLa,nan,4.160232297,0.117808114,17.66317794,0.486134623,3.694757479,1.255008731,11,0.7,12,1,4.473,4.373,EBGZ
2025-01-25T18:11:29.273000Z,ga2025btlpry,117.0932007,-31.69228935,5.83132887,3.53798513,MLa,nan,3.607436696,0,0.547550736,0,2.193321243,0,1,0.05,12,1,3.616,3.511,CBGZ
2025-01-25T18:11:29.527000Z,ga2025btlpry,117.0932007,-31.69228935,5.83132887,3.53798513,MLa,nan,3.580324863,0.175763619,1.698847164,0.703069284,3.300411886,2.305673946,100,0.8,12,1,3.991,3.889,CBGZ
2025-02-08T18:48:48.882000Z,ga2025ctfaek,138.7393494,-32.06616592,4.49898243,4.10975813,MLa,nan,4.041399772,0.107880165,6.728631257,0.405237656,3.071059007,1.274793906,22,0.7,9,1,4.296,4.202,NCBM
2025-03-01T11:31:32.646000Z,ga2025efetvw,146.782135,-19.40003777,7.80934191,4.41124109,MLa,nan,4.207368643,0.18140993,3.447019055,0.583867274,2.029906545,1.34412677,10,0.4,12,1,4.575,4.48,NCBM
2025-03-26T22:48:35.308000Z,ga2025fzyjcq,117.639,-31.298,2,3.80387216,MLa,nan,3.79548824,0.27833527,0.210185521,0.573900158,1.28371697,1.460665466,12,0.4,10,1,3.838,3.741,CBGZ
2025-03-27T02:54:14.924000Z,ga2025gagmzg,117.639,-31.298,2,3.9859169,MLa,nan,3.754559218,0.169746292,0.352201736,0.505327458,1.598318621,0.736498115,12,0.5,10,1,3.992,3.896,CBGZ
2025-04-04T01:33:38.867000Z,ga2025govqpg,147.2058258,-35.94203568,9.79779053,3.6571378,MLa,nan,3.56830887,0.187337756,0.899911925,0.453896996,2.707642805,1.160603719,37,0.6,12,1,3.605,3.508,NCBM
2025-04-22T16:55:02.590000Z,ga2025hxbgjh,151.088,-32.685,2,4.59603067,Mw,4.88106783,5.038525305,0.219647401,0.622343113,0.392252049,0.44064933,0.218968512,91,0.04,10,1,5.075,4.989,NCBM
2025-05-23T16:36:13.357000Z,ga2025kbycte,147.3508453,-30.821661,10,5.26406982,MLa,nan,5.096936556,0.237184456,2.241527338,0.516766246,0.631527412,0.405487166,93,0.03,12,1,5.3,5.217,NCBM
2025-05-28T04:53:53.513000Z,ga2025kkfmpz,150.728775,-34.15340424,2.64382505,3.57258581,MLa,nan,3.840384578,0.276822042,0.410978361,0.421500357,1.524379737,0.99833231,35,0.4,12,1,3.674,3.575,NCBM
2025-07-27T01:04:03.763000Z,ga2025oqblke,117.7172852,-31.30231476,5,3.85861958,MLa,nan,4.450984734,0.378587328,0.035894491,0.408362404,0.334859561,0.392379443,11,0.05,12,0,3.856,3.759,CBGZ
2025-07-29T18:01:33.012000Z,ga2025ovapyo,117.6552887,-31.27584267,1.85971153,4.73464121,MLa,nan,4.401551722,0.200397744,0.929031717,0.394462207,1.048528219,0.538905957,12,0.4,12,1,4.566,4.477,CBGZ
2025-08-15T23:49:25.842000Z,ga2025qarmrq,152.1924744,-26.25858688,10,5.56685417,MLa,5.3,5.255038229,0.134687277,2.440423733,0.572771878,0.541562315,0.380042651,51,0.05,12,1,5.584,5.498,NCBM
2025-08-15T23:49:25.883000Z,ga2025qarmrq,152.1924744,-26.25858688,10,5.56685417,MLa,5.3,5.174877393,0,20.09750983,0,1.199373708,0,1,0.05,12,1,nan,nan,NCBM
2025-08-18T11:43:53.373000Z,ga2025qfgqdm,125.8585053,-12.47460651,10,4.71655664,MLa,nan,4.620667339,0.163813253,8.2693149,0.470946328,1.68850355,0.944346391,30,0.6,8,1,5.047,4.962,EBGZ
2025-09-07T11:23:40.449000Z,ga2025rpymik,117.1889191,-30.66356277,3.73423862,3.81004403,MLa,nan,3.630323036,0.092892111,1.730069835,0.47975024,3.13476867,1.134606181,12,1,8,1,3.927,3.826,CBGZ
2025-09-15T13:05:09.742000Z,ga2025setorr,147.3789368,-30.82164764,25.03334999,3.81970806,MLa,nan,3.858106332,0.236176026,0.722844368,0.305107002,1.802910793,0.760691093,32,0.8,6,1,3.861,3.774,NCBM
2025-09-15T16:22:51.025000Z,ga2025sfafdb,150.8545837,-32.34211349,5,3.68788596,MLa,nan,3.983883589,0.269405918,0.37565585,0.467395922,1.254105468,0.971331592,34,0.2,12,1,3.717,3.62,NCBM
2025-09-21T06:00:22.417000Z,ga2025spfyeo,122.382637,-13.56806564,10,3.66689571,MLa,nan,3.860221631,0.092832359,2.222288919,0.386213769,2.61518146,0.97650804,11,0.5,12,1,3.798,3.699,EBGZ
2025-09-21T07:34:46.676000Z,ga2025spjbkt,122.3980713,-13.70288944,10,4.44952492,MLa,nan,4.521518225,0.138651315,6.650673408,0.405348561,1.760118465,1.012173456,11,0.2,12,1,4.668,4.579,EBGZ
2025-09-24T20:38:41.211000Z,ga2025svwfnh,146.1480713,-42.89725113,27.80903435,4.08926388,MLa,nan,4.144680575,0.160896852,1.905150604,0.683484848,1.790531452,1.299862917,12,0.7,10,1,4.365,4.267,NCBT
2025-10-27T10:31:26.103000Z,ga2025vdrbfw,143.0956268,-12.99251842,10,3.76083625,MLa,nan,4.132635776,0.128057527,0.088994291,0.843390757,0.653855776,0.562145016,2,0.05,12,2,nan,nan,CBGZ
2025-12-05T04:15:50.073000Z,ga2025xwtxxy,137.5804138,-29.64165688,10,4.06710772,MLa,nan,4.019585276,0.085040775,2.154893323,0.341851808,2.154575701,0.700671133,14,0.5,12,1,4.171,4.088,NCBM
2026-02-25T00:14:59.328000Z,ga2026dwzlip,139.2584534,-31.33572006,5,3.7,MLa,nan,3.71371354,0.142134168,2.81294267,0.339138866,3.348698088,1.081819411,9,0.6,12,1,3.71,3.619,NCBM
2026-03-02T23:02:42.365000Z,ga2026ehxkif,117.93,-33.82,0.55367082,3.8,MLa,nan,3.568773855,0.258169987,0.103938952,0.28129043,1.317907675,0.794879957,8,1,12,1,3.575,3.485,CBGZ
2026-03-11T08:09:33.031000Z,ga2026eybvsc,148.9173,-34.3733,19.7,4.4,MLa,nan,4.231508776,0.208661907,3.885915507,0.626161223,2.054735228,1.847015345,45,0.3,12,1,4.492,4.395,NCBM
2026-04-04T18:26:12.907000Z,ga2026greyrt,130.736,-25.976,2.5,5.5,MLa,nan,5.437054758,0.205620278,2.238628541,0.654612389,0.426722724,0.289886494,80,0.05,12,1,nan,nan,CBGZ
2026-04-14T10:19:51.340000Z,ga2026hjaxzs,148.9679108,-33.48304367,5,4.5,MLa,nan,4.526513021,0.234105498,0.767182889,0.486153216,0.851900611,0.550171124,52,0.3,12,1,nan,nan,NCBM