X_CENTROID,Y_CENTROID,SEARCH_RAD,NEQS,BVAL,N0,MIN_MC
121.0,-15.0,333.0,64,0.771,331.189,3.05
121.0,-14.0,333.0,71,0.742,294.469,3.05
121.0,-13.0,333.0,59,0.754,278.486,3.05
121.0,-12.0,610.5,57,0.801,842.266,3.5
121.0,-11.0,666.0,55,0.928,2266.591,3.5
121.0,-10.0,721.5,50,0.880,1401.837,3.5
121.0,-9.0,832.5,54,0.907,1887.354,3.5
121.0,-8.0,888.0,51,0.869,1316.170,3.5
121.0,-7.0,999.0,54,0.845,1139.509,3.5
122.0,-45.0,1332.0,50,0.598,140.538,3.5
122.0,-44.0,1276.5,59,0.651,257.117,3.5
122.0,-43.0,1165.5,56,0.630,205.283,3.5
122.0,-42.0,1054.5,54,0.613,171.502,3.5
122.0,-41.0,999.0,63,0.640,249.541,3.5
122.0,-40.0,888.0,57,0.628,204.326,3.5
122.0,-39.0,777.0,51,0.628,184.167,3.5
122.0,-38.0,721.5,56,0.685,323.041,3.5
122.0,-37.0,666.0,52,0.792,717.837,3.5
122.0,-36.0,444.0,71,1.086,3194.419,3.05
122.0,-35.0,333.0,58,1.076,2403.471,3.05
122.0,-34.0,277.5,61,1.091,2837.821,3.05
122.0,-33.0,222.0,50,0.942,850.454,3.05
122.0,-32.0,222.0,98,1.203,10261.316,3.05
122.0,-31.0,166.5,58,1.456,35424.346,3.05
122.0,-30.0,222.0,65,1.425,31891.153,3.05
122.0,-29.0,277.5,82,1.290,15374.575,3.05
122.0,-28.0,333.0,50,1.245,6835.071,3.05
122.0,-27.0,444.0,72,1.124,4319.649,3.05
122.0,-26.0,444.0,54,1.298,10857.729,3.05
122.0,-25.0,444.0,53,1.439,27531.334,3.05
122.0,-24.0,444.0,70,1.120,3999.071,3.05
122.0,-23.0,388.5,68,1.072,2812.252,3.05
122.0,-22.0,333.0,67,1.098,3369.631,3.05
122.0,-21.0,277.5,56,1.051,2094.992,3.05
122.0,-20.0,277.5,81,1.020,2513.373,3.05
122.0,-19.0,222.0,58,0.927,966.558,3.05
122.0,-18.0,222.0,74,0.907,1025.001,3.05
122.0,-17.0,222.0,51,0.778,273.834,3.05
122.0,-16.0,277.5,77,0.819,551.825,3.05
122.0,-15.0,333.0,76,0.804,503.401,3.05
122.0,-14.0,277.5,58,0.759,278.139,3.05
122.0,-13.0,277.5,57,0.762,285.306,3.05
122.0,-12.0,555.0,51,0.915,1895.235,3.5
122.0,-11.0,666.0,56,0.911,2018.891,3.5
122.0,-10.0,721.5,52,0.925,2101.282,3.5
122.0,-9.0,832.5,59,0.950,2902.210,3.5
122.0,-8.0,888.0,53,0.895,1675.223,3.5
122.0,-7.0,999.0,58,0.888,1740.550,3.5
123.0,-45.0,1332.0,50,0.596,137.712,3.5
123.0,-44.0,1276.5,56,0.616,182.788,3.5
123.0,-43.0,1165.5,52,0.619,174.021,3.5
123.0,-42.0,1110.0,64,0.647,268.686,3.5
123.0,-41.0,999.0,57,0.617,187.612,3.5
123.0,-40.0,888.0,53,0.609,163.481,3.5
123.0,-39.0,832.5,56,0.644,229.172,3.5
123.0,-38.0,721.5,50,0.668,250.197,3.5
123.0,-37.0,721.5,67,0.731,560.487,3.5
123.0,-36.0,444.0,57,1.055,2154.173,3.05
123.0,-35.0,388.5,74,1.123,4351.939,3.05
123.0,-34.0,277.5,52,1.064,2031.266,3.05
123.0,-33.0,277.5,58,1.023,1654.170,3.05
123.0,-32.0,222.0,55,0.997,1179.119,3.05
123.0,-31.0,222.0,84,1.238,10186.379,3.05
123.0,-30.0,222.0,54,0.983,1043.010,3.05
123.0,-29.0,277.5,52,1.108,2714.455,3.05
123.0,-28.0,333.0,65,1.099,3293.318,3.05
123.0,-27.0,388.5,62,0.964,1195.094,3.05
123.0,-26.0,444.0,66,1.007,1760.587,3.05
123.0,-25.0,499.5,85,1.142,5745.706,3.05
123.0,-24.0,444.0,53,1.202,5503.879,3.05
123.0,-23.0,444.0,114,1.032,3739.297,3.05
123.0,-22.0,388.5,66,1.135,4467.804,3.05
123.0,-21.0,333.0,76,1.044,2795.074,3.05
123.0,-20.0,277.5,55,0.908,797.825,3.05
123.0,-19.0,222.0,65,0.887,788.619,3.05
123.0,-18.0,166.5,55,0.771,282.913,3.05
123.0,-17.0,222.0,60,0.864,602.957,3.05
123.0,-16.0,277.5,80,0.771,406.288,3.05
123.0,-15.0,333.0,84,0.872,910.356,3.05
123.0,-14.0,277.5,58,0.811,411.626,3.05
123.0,-13.0,277.5,57,0.760,281.691,3.05
123.0,-12.0,333.0,53,0.791,327.002,3.05
123.0,-11.0,610.5,51,0.935,2231.645,3.5
123.0,-10.0,721.5,56,0.929,2338.610,3.5
123.0,-9.0,777.0,53,0.913,1944.410,3.5
123.0,-8.0,888.0,57,0.915,2128.381,3.5
123.0,-7.0,943.5,52,0.892,1614.394,3.5
124.0,-45.0,1387.5,57,0.639,225.244,3.5
124.0,-44.0,1276.5,53,0.618,175.312,3.5
124.0,-43.0,1221.0,61,0.650,262.681,3.5
124.0,-42.0,1110.0,52,0.632,193.241,3.5
124.0,-41.0,1054.5,64,0.631,235.477,3.5
124.0,-40.0,943.5,59,0.625,206.545,3.5
124.0,-39.0,832.5,52,0.648,220.126,3.5
124.0,-38.0,721.5,50,0.651,216.997,3.5
124.0,-37.0,721.5,50,0.798,721.049,3.5
124.0,-36.0,499.5,78,1.029,2376.874,3.05
124.0,-35.0,388.5,58,1.040,1970.822,3.05
124.0,-34.0,333.0,54,1.006,1369.573,3.05
124.0,-33.0,333.0,86,1.032,2465.662,3.05
124.0,-32.0,277.5,74,0.971,1369.237,3.05
124.0,-31.0,277.5,71,0.904,820.055,3.05
124.0,-30.0,277.5,59,1.047,1913.884,3.05
124.0,-29.0,277.5,65,1.011,1721.467,3.05
124.0,-28.0,333.0,73,0.907,1012.677,3.05
124.0,-27.0,388.5,68,0.898,866.343,3.05
124.0,-26.0,388.5,50,0.941,861.285,3.05
124.0,-25.0,444.0,50,1.013,1448.520,3.05
124.0,-24.0,444.0,75,0.936,1331.476,3.05
124.0,-23.0,388.5,61,0.963,1289.750,3.05
124.0,-22.0,333.0,54,0.984,1322.067,3.05
124.0,-21.0,333.0,59,1.179,5800.881,3.05
124.0,-20.0,277.5,53,1.021,1690.134,3.05
124.0,-19.0,222.0,53,0.849,496.014,3.05
124.0,-18.0,222.0,68,0.789,400.360,3.05
124.0,-17.0,277.5,81,0.792,492.943,3.05
124.0,-16.0,333.0,94,0.786,552.081,3.05
124.0,-15.0,333.0,58,0.791,363.426,3.05
124.0,-14.0,333.0,63,0.760,310.215,3.05
124.0,-13.0,333.0,56,0.738,234.716,3.05
124.0,-12.0,388.5,55,0.766,282.005,3.05
124.0,-11.0,610.5,57,0.947,2745.472,3.5
124.0,-10.0,666.0,53,0.921,2077.262,3.5
124.0,-9.0,777.0,57,0.926,2311.680,3.5
124.0,-8.0,888.0,61,0.932,2600.191,3.5
124.0,-7.0,943.5,54,0.904,1848.134,3.5
125.0,-45.0,1387.5,58,0.648,246.843,3.5
125.0,-44.0,1332.0,63,0.675,333.583,3.5
125.0,-43.0,1221.0,53,0.629,192.207,3.5
125.0,-42.0,1165.5,68,0.646,284.877,3.5
125.0,-41.0,1054.5,60,0.630,219.370,3.5
125.0,-40.0,943.5,54,0.631,199.256,3.5
125.0,-39.0,832.5,51,0.655,230.068,3.5
125.0,-38.0,777.0,54,0.653,238.226,3.5
125.0,-37.0,777.0,55,0.729,452.424,3.5
125.0,-36.0,555.0,87,0.950,1489.914,3.05
125.0,-35.0,444.0,65,0.984,1401.003,3.05
125.0,-34.0,388.5,72,0.971,1412.125,3.05
125.0,-33.0,333.0,72,0.941,1063.300,3.05
125.0,-32.0,333.0,88,0.921,1149.384,3.05
125.0,-31.0,277.5,62,1.008,1447.453,3.05
125.0,-30.0,277.5,58,1.047,1872.549,3.05
125.0,-29.0,277.5,62,0.871,658.366,3.05
125.0,-28.0,277.5,53,0.853,489.349,3.05
125.0,-27.0,388.5,73,0.929,1167.575,3.05
125.0,-26.0,388.5,51,0.913,739.792,3.05
125.0,-25.0,444.0,104,0.905,1439.898,3.05
125.0,-24.0,388.5,72,0.926,1172.624,3.05
125.0,-23.0,333.0,62,0.937,1107.296,3.05
125.0,-22.0,277.5,50,0.879,577.720,3.05
125.0,-21.0,277.5,62,0.923,972.245,3.05
125.0,-20.0,333.0,87,0.952,1693.928,3.05
125.0,-19.0,277.5,69,0.894,864.433,3.05
125.0,-18.0,277.5,82,0.827,659.814,3.05
125.0,-17.0,277.5,57,0.861,580.941,3.05
125.0,-16.0,333.0,69,0.875,768.676,3.05
125.0,-15.0,388.5,84,0.872,922.784,3.05
125.0,-14.0,388.5,76,0.813,542.934,3.05
125.0,-13.0,388.5,62,0.829,501.194,3.05
125.0,-12.0,444.0,66,0.782,382.042,3.05
125.0,-11.0,610.5,57,0.981,3620.249,3.5
125.0,-10.0,666.0,51,0.944,2399.897,3.5
125.0,-9.0,777.0,59,0.929,2454.937,3.5
125.0,-8.0,888.0,63,0.914,2318.494,3.5
125.0,-7.0,943.5,52,0.949,2537.908,3.5
126.0,-45.0,1332.0,50,0.637,193.609,3.5
126.0,-44.0,1332.0,61,0.666,300.851,3.5
126.0,-43.0,1221.0,54,0.653,238.226,3.5
126.0,-42.0,1165.5,65,0.669,328.617,3.5
126.0,-41.0,1054.5,57,0.637,220.844,3.5
126.0,-40.0,943.5,53,0.643,215.857,3.5
126.0,-39.0,888.0,57,0.661,270.508,3.5
126.0,-38.0,777.0,50,0.633,187.239,3.5
126.0,-37.0,832.5,59,0.740,532.119,3.5
126.0,-36.0,555.0,53,0.967,1014.712,3.05
126.0,-35.0,499.5,63,0.943,1041.706,3.05
126.0,-34.0,444.0,66,0.920,902.120,3.05
126.0,-33.0,444.0,95,0.985,1959.198,3.05
126.0,-32.0,388.5,68,0.922,866.337,3.05
126.0,-31.0,333.0,61,0.933,832.698,3.05
126.0,-30.0,333.0,80,0.895,902.688,3.05
126.0,-29.0,333.0,64,0.892,788.873,3.05
126.0,-28.0,333.0,59,0.861,580.941,3.05
126.0,-27.0,388.5,68,0.919,1002.868,3.05
126.0,-26.0,388.5,56,0.865,575.918,3.05
126.0,-25.0,388.5,76,0.849,684.814,3.05
126.0,-24.0,333.0,71,0.899,942.450,3.05
126.0,-23.0,222.0,51,0.887,638.406,3.05
126.0,-22.0,277.5,66,0.887,801.137,3.05
126.0,-21.0,277.5,64,0.844,561.741,3.05
126.0,-20.0,333.0,97,0.899,1256.600,3.05
126.0,-19.0,277.5,55,0.936,905.404,3.05
126.0,-18.0,277.5,72,0.945,1211.784,3.05
126.0,-17.0,277.5,58,0.941,956.866,3.05
126.0,-16.0,333.0,80,0.983,1764.652,3.05
126.0,-15.0,388.5,91,0.906,1163.270,3.05
126.0,-14.0,388.5,63,0.878,703.698,3.05
126.0,-13.0,444.0,80,0.875,857.347,3.05
126.0,-12.0,444.0,64,0.878,716.183,3.05
126.0,-11.0,499.5,66,0.858,638.203,3.05
126.0,-10.0,666.0,54,0.979,3357.372,3.5
126.0,-9.0,777.0,55,0.986,3621.522,3.5
126.0,-8.0,832.5,50,0.968,2853.477,3.5
126.0,-7.0,943.5,53,0.947,2554.936,3.5
127.0,-45.0,1332.0,50,0.666,247.186,3.5
127.0,-44.0,1276.5,53,0.670,269.565,3.5
127.0,-43.0,1221.0,56,0.715,413.704,3.5
127.0,-42.0,1165.5,62,0.697,394.615,3.5
127.0,-41.0,1054.5,55,0.673,286.754,3.5
127.0,-40.0,999.0,65,0.684,372.033,3.5
127.0,-39.0,888.0,53,0.644,218.191,3.5
127.0,-38.0,832.5,55,0.661,259.729,3.5
127.0,-37.0,832.5,53,0.784,683.989,3.5
127.0,-36.0,832.5,58,0.997,4183.872,3.5
127.0,-35.0,555.0,50,0.942,797.260,3.05
127.0,-34.0,555.0,96,0.958,1636.063,3.05
127.0,-33.0,499.5,84,0.993,1814.907,3.05
127.0,-32.0,444.0,60,1.017,1450.422,3.05
127.0,-31.0,388.5,59,0.912,687.406,3.05
127.0,-30.0,388.5,79,0.866,753.247,3.05
127.0,-29.0,388.5,76,0.943,1328.646,3.05
127.0,-28.0,388.5,66,0.918,950.135,3.05
127.0,-27.0,388.5,60,0.797,373.155,3.05
127.0,-26.0,388.5,65,0.810,453.106,3.05
127.0,-25.0,388.5,96,0.811,667.274,3.05
127.0,-24.0,277.5,50,0.890,613.396,3.05
127.0,-23.0,222.0,61,0.849,562.950,3.05
127.0,-22.0,222.0,58,0.868,610.742,3.05
127.0,-21.0,222.0,56,0.850,508.034,3.05
127.0,-20.0,333.0,96,0.905,1262.135,3.05
127.0,-19.0,277.5,52,0.965,937.170,3.05
127.0,-18.0,277.5,80,1.170,6379.658,3.05
127.0,-17.0,222.0,60,1.445,31404.752,3.05
127.0,-16.0,277.5,89,1.202,8924.249,3.05
127.0,-15.0,333.0,95,1.181,8421.738,3.05
127.0,-14.0,388.5,73,1.018,2040.150,3.05
127.0,-13.0,444.0,79,0.903,1020.423,3.05
127.0,-12.0,444.0,63,0.883,714.354,3.05
127.0,-11.0,499.5,62,0.876,680.023,3.05
127.0,-10.0,721.5,60,0.956,3111.101,3.5
127.0,-9.0,777.0,51,0.973,3015.977,3.5
127.0,-8.0,888.0,57,0.987,3800.073,3.5
127.0,-7.0,943.5,50,0.958,2637.622,3.5
128.0,-45.0,1332.0,60,0.724,475.910,3.5
128.0,-44.0,1221.0,52,0.663,249.229,3.5
128.0,-43.0,1165.5,54,0.680,297.924,3.5
128.0,-42.0,1110.0,55,0.709,384.147,3.5
128.0,-41.0,999.0,50,0.675,265.998,3.5
128.0,-40.0,943.5,52,0.684,297.626,3.5
128.0,-39.0,943.5,68,0.715,499.467,3.5
128.0,-38.0,888.0,68,0.782,865.849,3.5
128.0,-37.0,832.5,53,0.855,1221.373,3.5
128.0,-36.0,666.0,59,0.955,1035.005,3.05
128.0,-35.0,610.5,50,0.940,765.727,3.05
128.0,-34.0,555.0,51,0.953,863.464,3.05
128.0,-33.0,555.0,65,0.968,1092.427,3.05
128.0,-32.0,499.5,56,0.955,853.746,3.05
128.0,-31.0,444.0,53,0.921,683.826,3.05
128.0,-30.0,444.0,66,0.894,776.949,3.05
128.0,-29.0,444.0,74,0.924,1090.056,3.05
128.0,-28.0,388.5,50,0.748,216.815,3.05
128.0,-27.0,333.0,50,0.787,286.315,3.05
128.0,-26.0,388.5,87,0.842,722.429,3.05
128.0,-25.0,333.0,65,0.932,1015.193,3.05
128.0,-24.0,333.0,105,0.845,927.348,3.05
128.0,-23.0,277.5,88,0.911,1245.762,3.05
128.0,-22.0,222.0,59,0.826,451.165,3.05
128.0,-21.0,277.5,73,0.857,704.998,3.05
128.0,-20.0,333.0,80,1.012,2230.768,3.05
128.0,-19.0,333.0,97,1.057,3540.765,3.05
128.0,-18.0,222.0,65,1.288,11675.097,3.05
128.0,-17.0,166.5,64,1.208,6512.368,3.05
128.0,-16.0,222.0,77,1.210,8060.631,3.05
128.0,-15.0,277.5,77,1.271,13006.250,3.05
128.0,-14.0,388.5,104,1.040,3500.364,3.05
128.0,-13.0,388.5,64,0.892,738.841,3.05
128.0,-12.0,388.5,55,0.879,602.700,3.05
128.0,-11.0,444.0,51,0.882,576.781,3.05
128.0,-10.0,777.0,62,0.974,3719.881,3.5
128.0,-9.0,832.5,59,0.921,2310.680,3.5
128.0,-8.0,888.0,54,0.902,1809.982,3.5
128.0,-7.0,999.0,58,0.915,2152.831,3.5
129.0,-45.0,1276.5,61,0.728,497.656,3.5
129.0,-44.0,1165.5,51,0.662,243.830,3.5
129.0,-43.0,1110.0,54,0.680,297.924,3.5
129.0,-42.0,1054.5,55,0.712,393.720,3.5
129.0,-41.0,999.0,53,0.724,420.202,3.5
129.0,-40.0,943.5,57,0.737,504.244,3.5
129.0,-39.0,888.0,50,0.815,829.192,3.5
129.0,-38.0,888.0,52,0.958,2732.224,3.5
129.0,-37.0,888.0,71,0.969,4094.641,3.5
129.0,-36.0,666.0,55,0.918,731.799,3.05
129.0,-35.0,610.5,51,0.993,1144.677,3.05
129.0,-34.0,610.5,56,1.038,1683.157,3.05
129.0,-33.0,610.5,69,1.015,1684.454,3.05
129.0,-32.0,555.0,57,0.958,973.047,3.05
129.0,-31.0,555.0,71,0.916,909.533,3.05
129.0,-30.0,499.5,70,0.923,984.091,3.05
129.0,-29.0,444.0,61,0.796,362.848,3.05
129.0,-28.0,388.5,71,0.843,592.984,3.05
129.0,-27.0,333.0,63,0.814,428.477,3.05
129.0,-26.0,333.0,66,0.829,485.335,3.05
129.0,-25.0,333.0,86,0.877,893.330,3.05
129.0,-24.0,277.5,64,0.894,789.445,3.05
129.0,-23.0,222.0,50,1.042,1735.453,3.05
129.0,-22.0,277.5,61,1.066,2510.217,3.05
129.0,-21.0,333.0,75,0.980,1697.891,3.05
129.0,-20.0,388.5,79,1.038,2565.788,3.05
129.0,-19.0,333.0,87,1.170,6942.570,3.05
129.0,-18.0,222.0,52,1.179,4491.018,3.05
129.0,-17.0,166.5,52,1.304,11144.129,3.05
129.0,-16.0,222.0,64,1.228,7742.761,3.05
129.0,-15.0,277.5,79,1.100,4059.739,3.05
129.0,-14.0,333.0,55,0.953,959.013,3.05
129.0,-13.0,333.0,50,0.896,614.596,3.05
129.0,-12.0,333.0,50,0.931,802.326,3.05
129.0,-11.0,444.0,57,0.942,999.266,3.05
129.0,-10.0,777.0,50,0.949,2442.671,3.5
129.0,-9.0,888.0,59,0.992,4075.021,3.5
129.0,-8.0,943.5,55,0.956,2840.738,3.5
129.0,-7.0,999.0,50,0.942,2323.105,3.5
130.0,-45.0,1221.0,59,0.706,404.975,3.5
130.0,-44.0,1165.5,63,0.743,581.726,3.5
130.0,-43.0,1054.5,52,0.710,368.641,3.5
130.0,-42.0,999.0,51,0.745,480.124,3.5
130.0,-41.0,943.5,51,0.735,440.493,3.5
130.0,-40.0,943.5,61,0.807,947.736,3.5
130.0,-39.0,888.0,51,1.072,6706.733,3.5
130.0,-38.0,888.0,59,1.001,4380.675,3.5
130.0,-37.0,832.5,52,1.119,9924.523,3.5
130.0,-36.0,666.0,83,1.028,2532.703,3.05
130.0,-35.0,610.5,58,1.020,1650.056,3.05
130.0,-34.0,610.5,64,1.099,3050.613,3.05
130.0,-33.0,610.5,59,1.168,4511.871,3.05
130.0,-32.0,610.5,58,1.027,1699.909,3.05
130.0,-31.0,555.0,51,0.956,939.573,3.05
130.0,-30.0,499.5,54,0.936,852.145,3.05
130.0,-29.0,444.0,65,0.885,726.316,3.05
130.0,-28.0,388.5,80,0.806,503.909,3.05
130.0,-27.0,277.5,60,0.813,396.845,3.05
130.0,-26.0,277.5,66,0.844,549.861,3.05
130.0,-25.0,277.5,69,0.820,478.919,3.05
130.0,-24.0,277.5,62,0.868,623.118,3.05
130.0,-23.0,277.5,59,1.066,2468.972,3.05
130.0,-22.0,277.5,53,1.027,1659.408,3.05
130.0,-21.0,333.0,50,1.096,2604.099,3.05
130.0,-20.0,444.0,122,1.066,4979.187,3.05
130.0,-19.0,388.5,88,1.251,12418.810,3.05
130.0,-18.0,333.0,68,1.212,7322.583,3.05
130.0,-17.0,277.5,62,1.233,8038.088,3.05
130.0,-16.0,277.5,64,1.089,2956.030,3.05
130.0,-15.0,333.0,84,1.098,4212.038,3.05
130.0,-14.0,388.5,77,1.024,2324.848,3.05
130.0,-13.0,388.5,58,0.942,999.266,3.05
130.0,-12.0,388.5,57,0.943,988.531,3.05
130.0,-11.0,444.0,57,1.040,2011.963,3.05
130.0,-10.0,832.5,60,0.987,3975.754,3.5
130.0,-9.0,943.5,64,0.995,4529.132,3.5
130.0,-8.0,999.0,54,0.966,3039.722,3.5
130.0,-7.0,1054.5,50,0.936,2211.108,3.5
131.0,-45.0,1165.5,54,0.702,356.218,3.5
131.0,-44.0,1110.0,61,0.741,553.529,3.5
131.0,-43.0,999.0,50,0.715,368.293,3.5
131.0,-42.0,999.0,60,0.775,719.158,3.5
131.0,-41.0,943.5,54,0.982,3443.499,3.5
131.0,-40.0,943.5,62,1.119,11819.227,3.5
131.0,-39.0,888.0,61,1.101,10113.546,3.5
131.0,-38.0,832.5,54,1.094,8457.690,3.5
131.0,-37.0,832.5,56,1.170,16034.292,3.5
131.0,-36.0,610.5,68,1.122,4142.470,3.05
131.0,-35.0,555.0,50,1.335,13209.259,3.05
131.0,-34.0,555.0,61,1.353,17731.784,3.05
131.0,-33.0,555.0,60,1.332,15343.640,3.05
131.0,-32.0,555.0,51,1.209,5174.519,3.05
131.0,-31.0,610.5,108,0.984,2443.992,3.05
131.0,-30.0,499.5,50,0.958,973.047,3.05
131.0,-29.0,444.0,65,0.897,765.393,3.05
131.0,-28.0,333.0,60,0.872,582.055,3.05
131.0,-27.0,277.5,64,0.786,343.983,3.05
131.0,-26.0,222.0,55,0.797,326.519,3.05
131.0,-25.0,222.0,50,0.758,222.877,3.05
131.0,-24.0,277.5,55,0.843,455.522,3.05
131.0,-23.0,277.5,52,0.958,1016.002,3.05
131.0,-22.0,277.5,52,1.114,3023.065,3.05
131.0,-21.0,388.5,67,0.945,1169.222,3.05
131.0,-20.0,444.0,71,0.985,1680.096,3.05
131.0,-19.0,444.0,92,1.159,7024.849,3.05
131.0,-18.0,388.5,65,1.272,10811.338,3.05
131.0,-17.0,333.0,56,1.117,3405.750,3.05
131.0,-16.0,333.0,57,1.011,1604.165,3.05
131.0,-15.0,388.5,75,1.067,3195.746,3.05
131.0,-14.0,444.0,79,1.022,2360.564,3.05
131.0,-13.0,444.0,59,0.980,1334.057,3.05
131.0,-12.0,444.0,60,0.913,840.949,3.05
131.0,-11.0,444.0,52,0.935,863.348,3.05
131.0,-10.0,888.0,60,1.017,5054.526,3.5
131.0,-9.0,943.5,54,0.969,3115.316,3.5
131.0,-8.0,1054.5,59,0.998,4275.570,3.5
131.0,-7.0,1110.0,51,0.950,2521.411,3.5
132.0,-45.0,1165.5,64,0.752,635.457,3.5
132.0,-44.0,1054.5,52,0.696,328.560,3.5
132.0,-43.0,1054.5,64,0.774,762.625,3.5
132.0,-42.0,999.0,58,0.965,3226.612,3.5
132.0,-41.0,943.5,56,1.104,9479.735,3.5
132.0,-40.0,888.0,58,1.130,12050.788,3.5
132.0,-39.0,832.5,57,1.172,16559.862,3.5
132.0,-38.0,832.5,60,1.303,49823.708,3.5
132.0,-37.0,555.0,54,1.112,3093.546,3.05
132.0,-36.0,499.5,50,1.230,6587.081,3.05
132.0,-35.0,499.5,62,1.363,20567.149,3.05
132.0,-34.0,499.5,62,1.453,37333.260,3.05
132.0,-33.0,499.5,62,1.632,132139.157,3.05
132.0,-32.0,555.0,87,1.310,18369.509,3.05
132.0,-31.0,555.0,86,1.219,9951.960,3.05
132.0,-30.0,499.5,83,1.107,4491.573,3.05
132.0,-29.0,444.0,78,0.952,1417.098,3.05
132.0,-28.0,333.0,56,0.931,855.535,3.05
132.0,-27.0,277.5,51,0.881,551.774,3.05
132.0,-26.0,222.0,53,0.844,439.889,3.05
132.0,-25.0,277.5,65,0.894,776.949,3.05
132.0,-24.0,333.0,86,0.830,646.528,3.05
132.0,-23.0,333.0,56,0.987,1353.554,3.05
132.0,-22.0,333.0,51,1.073,2208.837,3.05
132.0,-21.0,388.5,57,0.995,1457.316,3.05
132.0,-20.0,444.0,55,0.980,1291.540,3.05
132.0,-19.0,499.5,77,1.098,4212.038,3.05
132.0,-18.0,499.5,86,1.047,2974.176,3.05
132.0,-17.0,444.0,67,1.017,1960.431,3.05
132.0,-16.0,444.0,71,1.087,3474.050,3.05
132.0,-15.0,444.0,50,1.046,1789.890,3.05
132.0,-14.0,499.5,63,0.924,960.425,3.05
132.0,-13.0,444.0,53,0.937,894.266,3.05
132.0,-12.0,444.0,50,0.870,532.400,3.05
132.0,-11.0,499.5,56,0.861,529.243,3.05
132.0,-10.0,888.0,57,0.975,3451.379,3.5
132.0,-9.0,999.0,62,0.983,3973.168,3.5
132.0,-8.0,1054.5,50,0.939,2266.198,3.5
132.0,-7.0,1165.5,54,0.946,2572.456,3.5
133.0,-45.0,1110.0,50,0.852,1119.556,3.5
133.0,-44.0,1054.5,50,0.882,1431.981,3.5
133.0,-43.0,1054.5,57,0.936,2516.332,3.5
133.0,-42.0,999.0,65,1.027,5928.525,3.5
133.0,-41.0,888.0,55,1.089,8260.877,3.5
133.0,-40.0,832.5,51,1.219,21626.760,3.5
133.0,-39.0,777.0,50,1.358,63975.915,3.5
133.0,-38.0,777.0,60,1.286,43529.685,3.5
133.0,-37.0,499.5,65,1.155,4971.203,3.05
133.0,-36.0,444.0,57,1.252,8885.290,3.05
133.0,-35.0,444.0,84,1.251,12660.146,3.05
133.0,-34.0,388.5,54,1.660,142407.814,3.05
133.0,-33.0,444.0,82,1.459,51252.329,3.05
133.0,-32.0,444.0,56,1.617,107513.258,3.05
133.0,-31.0,499.5,93,1.336,24554.879,3.05
133.0,-30.0,444.0,61,1.402,25540.520,3.05
133.0,-29.0,388.5,65,1.153,4989.723,3.05
133.0,-28.0,333.0,60,0.987,1432.586,3.05
133.0,-27.0,333.0,68,0.989,1627.790,3.05
133.0,-26.0,277.5,51,0.884,576.137,3.05
